ID,population,householdsize,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,ViolentCrimesPerPop
371,16642,2.64,10.46,15.77,7.6,15.08,16642,100.0,80968,76.22,1.33,75.97,26.82,2.55,18.61,89205,40558,392,2.36,0.62,2.95,66.02,2.98,61.31,8.98,36.79,3.03,59.3,6.11,20.53,8.79,7.49,2.92,89.79,87.89,100.0,89.35,50.33,58.23,37,0.31,1808,4.54,7.41,11.12,18.31,0.49,0.81,1.21,1.99,88.37,0.79,2.44,1.95,2.63,2.68,2.18,92.9,0.33,12.05,3,170,97.37,91.4,1.18,31.18,1957,0.0,0.0,340100,432200,500001,159901,491,946,1001,510,1001,30.1,23.2,11.2,0,0,10.86,51.66,64.99,76.69,92.21,51.42
55,33397,2.22,11.23,37.46,16.02,10.22,33397,100.0,34873,79.84,0.63,42.29,21.07,8.82,8.5,34321,20020,5363,16.39,17.29,30.22,39.71,6.16,67.21,16.71,22.68,10.48,40.99,8.39,52.26,11.77,10.12,3.01,58.31,52.81,64.07,63.67,48.9,56.09,1623,8.88,5610,14.14,19.45,27.79,38.06,2.37,3.27,4.67,6.39,59.41,8.8,5.5,2.65,2.17,2.19,2.17,21.8,6.17,82.19,2,2385,86.31,21.63,2.77,35.97,1939,4.91,0.71,194300,250000,302500,108200,309,511,750,441,560,25.1,25.6,23.4,77,0,16.8,38.93,54.85,69.08,77.74,772.3
859,20526,3.0,15.71,24.16,12.75,7.98,15808,77.01,59834,86.33,0.9,60.09,20.78,1.58,15.02,64144,24583,465,2.3,3.35,9.61,40.97,4.36,65.98,13.7,28.31,5.79,44.05,5.18,26.79,7.61,6.45,3.32,88.78,88.01,92.59,84.43,46.58,62.67,80,0.57,711,2.95,7.45,9.85,10.69,0.1,0.26,0.34,0.37,94.73,0.41,4.46,3.65,2.96,3.16,2.05,87.02,0.55,20.19,3,268,96.23,81.31,1.49,42.91,1974,0.47,0.0,154800,198000,261800,107000,538,655,1001,463,804,26.6,23.1,13.2,0,0,3.46,47.1,61.42,79.86,89.29,114.23
678,15197,2.5,24.16,45.34,31.54,8.78,0,0.0,18551,77.96,1.06,43.21,20.43,8.81,12.49,28549,10676,3903,28.12,4.66,14.28,36.89,9.44,53.91,11.52,32.8,12.16,28.56,7.97,56.24,12.63,10.29,2.87,61.38,60.14,71.33,53.4,54.29,66.3,203,2.57,703,10.67,14.94,19.49,24.04,0.49,0.69,0.9,1.11,91.65,1.18,3.46,2.01,2.29,2.44,2.17,46.13,3.51,58.81,2,229,96.37,43.17,0.44,18.78,1966,3.57,0.89,72800,91400,122100,49300,275,382,476,201,430,35.1,20.3,11.6,0,3,4.63,61.19,33.1,60.23,90.63,399.28
638,28583,2.54,12.96,25.42,11.87,13.37,0,0.0,25238,74.25,1.62,31.66,29.68,9.75,16.49,31156,12558,3979,14.26,15.7,33.26,14.22,5.89,59.54,29.74,19.83,24.52,21.38,10.83,25.1,13.9,12.51,2.99,67.83,63.44,70.93,73.24,70.03,73.77,1595,6.75,168,20.24,38.69,42.26,51.79,0.12,0.23,0.25,0.3,97.91,0.27,3.29,2.38,2.48,2.54,2.38,62.81,2.32,45.19,3,875,92.79,61.29,2.63,29.14,1966,8.89,0.52,42900,61500,84500,41600,188,303,381,193,379,23.3,17.7,12.4,0,0,0.59,75.93,51.23,81.13,87.4,857.47
182,16922,1.86,4.68,9.38,4.64,48.35,16922,100.0,27834,39.25,0.94,69.63,68.37,3.68,40.08,33024,19940,944,5.79,6.2,19.28,23.32,3.96,27.58,8.34,27.49,8.22,26.11,7.78,13.07,9.61,8.84,2.29,63.39,60.8,84.08,71.14,57.14,71.89,107,0.61,1140,2.72,3.16,4.04,4.82,0.18,0.21,0.27,0.33,93.51,0.91,1.05,0.63,1.8,1.81,1.76,74.92,0.81,81.68,2,3369,72.94,74.38,0.06,32.62,1974,3.02,0.0,68800,91300,130700,61900,369,468,605,236,535,29.4,22.6,11.2,0,3,6.74,6.75,49.33,69.68,74.8,353.42
568,16366,2.96,12.56,18.83,7.72,3.98,16371,100.0,71996,93.04,0.67,68.43,9.18,0.6,7.93,75035,30737,169,1.04,0.57,2.09,58.44,1.32,73.73,16.82,26.77,2.73,56.71,5.25,18.72,7.29,6.28,3.26,92.11,92.36,98.81,90.16,48.25,59.21,40,0.43,796,24.62,28.27,41.83,43.84,1.2,1.37,2.03,2.13,92.7,1.43,2.84,2.39,2.95,3.13,2.19,85.73,0.24,21.7,4,396,93.31,80.73,1.26,28.03,1985,0.16,0.24,142800,181600,246600,103800,491,637,749,258,712,19.6,22.5,11.5,0,0,4.86,53.52,26.75,57.21,73.72,64.07
712,14842,2.87,19.07,31.42,18.42,11.43,0,0.0,25953,79.06,1.25,38.55,25.43,6.2,13.42,31201,12048,2436,17.94,12.93,26.71,23.17,5.26,61.46,16.58,32.27,10.84,29.15,8.43,30.85,11.65,10.14,3.18,75.85,72.64,78.56,76.21,67.7,76.4,170,1.58,858,16.55,22.96,31.0,38.69,0.96,1.33,1.79,2.24,79.52,4.14,5.48,3.9,2.63,2.74,2.5,56.3,5.75,43.33,3,588,89.8,54.08,0.85,40.14,1977,7.65,0.29,48700,67900,90300,41600,206,280,368,162,369,24.0,22.7,14.8,0,0,5.78,69.09,40.9,66.91,90.23,278.88
775,103439,2.79,15.34,32.56,16.73,10.69,103439,100.0,29351,75.39,0.43,33.27,26.31,14.64,14.28,35138,12701,17900,17.99,16.6,34.21,15.51,10.68,58.39,29.49,23.48,17.96,22.9,9.04,42.34,12.51,10.84,3.3,62.75,58.43,68.03,62.77,55.5,64.18,4164,5.62,16998,15.37,32.65,53.0,64.97,2.53,5.36,8.71,10.68,67.9,6.99,8.41,5.6,2.68,2.85,2.56,44.59,6.65,57.63,2,3283,91.85,41.89,3.08,27.72,1944,5.04,1.0,106500,131100,158000,51500,324,494,600,276,561,28.4,22.3,13.7,182,50,16.43,69.08,48.07,82.37,86.87,1274.62
1463,13798,2.43,14.19,25.73,13.34,15.79,0,0.0,20146,72.53,2.89,47.05,37.04,7.67,11.63,27728,10272,1921,14.51,14.39,24.49,15.45,4.67,62.6,16.29,28.86,15.87,23.11,7.35,28.83,9.2,8.36,3.07,78.07,77.55,80.63,82.19,79.01,82.19,146,1.18,129,5.43,5.43,5.43,5.43,0.05,0.05,0.05,0.05,96.27,0.27,4.55,2.76,2.33,2.67,1.9,64.37,1.8,53.27,2,383,93.68,56.2,1.04,50.65,1961,7.08,0.56,26500,38400,54000,27500,158,218,286,128,274,25.3,18.2,13.5,0,0,0.93,78.34,54.57,76.16,93.07,198.79
297,109602,3.04,15.49,32.09,15.48,6.13,109602,100.0,29881,83.47,0.6,19.34,16.07,11.32,10.45,32077,11899,17806,16.47,17.16,34.0,14.93,10.0,62.87,17.35,22.35,15.73,20.93,11.74,42.29,18.78,15.42,3.62,57.06,54.18,68.39,63.51,59.19,67.29,8655,11.89,31670,21.64,32.37,42.49,56.37,6.25,9.35,12.28,16.29,59.93,14.03,16.2,11.12,2.99,3.12,2.92,37.88,24.45,78.45,2,2611,93.26,36.31,3.1,19.92,1958,4.42,0.92,135000,170400,210100,75100,468,556,670,202,618,31.2,26.3,12.8,10,95,28.9,39.84,45.42,85.65,87.55,2078.85
590,20807,2.57,17.23,30.4,17.51,14.83,0,0.0,18683,70.16,0.58,25.42,34.51,11.17,15.44,23415,9717,4437,22.9,19.0,43.05,13.75,7.69,54.49,35.5,19.47,28.35,18.77,11.87,35.15,13.7,12.92,3.05,53.96,46.13,52.9,58.65,70.14,73.51,1624,9.7,249,8.84,22.09,31.33,38.15,0.11,0.26,0.37,0.46,96.5,0.39,5.36,3.48,2.4,2.32,2.47,47.21,4.79,58.31,2,711,91.93,48.8,11.53,52.88,1958,15.5,0.55,34000,45200,59900,25900,141,205,273,132,296,25.1,17.3,12.7,9,3,1.2,82.23,50.91,81.66,92.46,2885.57
462,11997,3.07,13.15,23.77,12.09,7.79,11997,100.0,63384,91.05,0.46,63.63,18.42,1.55,13.16,66569,23557,179,1.53,5.36,11.77,36.54,2.99,71.14,16.52,24.53,7.07,38.81,4.59,28.21,6.68,5.66,3.24,89.97,87.61,99.22,89.83,56.12,67.85,45,0.57,1117,14.06,17.55,21.49,22.11,1.31,1.63,2.0,2.06,87.62,0.57,4.2,3.66,3.0,3.02,2.8,92.33,1.15,14.61,3,112,97.21,91.78,1.79,33.04,1959,0.15,0.42,182200,214300,260700,78500,622,855,1001,379,991,28.3,23.7,15.8,0,0,9.31,55.24,66.51,84.09,91.08,24.59
1041,44129,2.22,12.28,35.99,17.68,9.2,44129,100.0,27371,82.89,0.71,33.01,18.82,4.61,11.15,33434,15808,6079,14.16,7.22,18.66,28.25,5.33,67.57,11.5,18.95,8.87,28.54,13.6,38.5,18.69,16.26,2.87,64.89,60.96,76.31,58.78,63.36,69.87,1152,4.22,2254,21.25,37.05,51.91,68.28,1.09,1.89,2.65,3.49,91.89,1.51,3.74,2.02,2.17,2.36,2.07,36.49,2.89,68.63,2,3292,85.78,33.44,1.61,17.59,1977,5.74,0.31,64200,87500,133900,69700,378,455,529,151,539,27.1,20.5,12.3,68,9,5.11,44.34,31.38,55.19,68.24,845.51
782,39788,2.48,12.01,26.0,11.67,9.08,39788,100.0,44747,87.49,0.83,59.35,18.17,1.24,13.97,53472,21961,1203,3.04,0.93,5.76,45.77,2.42,70.72,8.23,28.5,3.7,45.09,6.93,23.59,11.47,9.36,2.97,84.41,84.43,94.07,86.33,64.43,70.02,115,0.49,956,7.53,16.63,23.74,33.16,0.18,0.4,0.57,0.8,95.55,0.67,2.32,1.67,2.46,2.77,1.99,68.12,0.74,38.43,3,974,94.28,60.63,0.51,17.45,1976,0.36,0.07,88700,112700,144500,55800,348,413,486,138,488,19.6,17.0,11.4,0,0,2.4,58.01,43.63,68.07,82.48,208.03
378,10433,2.51,11.98,24.63,11.31,13.56,0,0.0,34466,79.59,1.91,45.51,26.84,3.1,18.15,40134,15307,472,4.59,3.42,15.5,18.85,2.43,67.82,13.53,22.77,12.69,27.15,8.75,20.95,12.55,10.8,2.96,79.63,78.71,91.86,76.74,66.3,75.54,55,0.66,83,26.51,26.51,26.51,26.51,0.21,0.21,0.21,0.21,97.92,0.4,2.37,1.71,2.47,2.65,2.11,71.61,1.01,42.88,3,143,96.68,66.78,0.0,27.97,1966,3.7,0.63,54600,69100,90100,35500,266,362,432,166,453,22.6,17.3,11.6,0,0,0.8,70.71,48.8,70.65,89.48,190.21
820,14804,2.6,14.37,25.24,12.75,15.16,0,0.0,25208,71.58,1.47,38.74,32.87,7.99,15.54,32457,11859,2183,15.45,11.42,29.25,15.82,5.21,56.33,18.39,20.07,13.28,24.33,10.0,22.58,14.2,12.28,3.06,75.46,70.29,78.99,77.25,51.21,62.75,167,1.33,463,6.7,28.94,31.53,51.19,0.21,0.91,0.99,1.6,92.93,1.76,4.7,3.27,2.5,2.48,2.53,63.09,3.99,49.69,3,894,86.41,63.56,1.9,32.21,1965,7.44,1.43,36700,53300,74600,37900,230,308,382,152,391,27.7,19.0,13.3,19,0,3.13,74.82,45.68,71.41,94.63,372.56
127,55002,2.66,15.77,34.62,18.81,8.65,55002,100.0,22577,81.39,1.8,39.49,20.34,6.14,11.37,29277,11691,11887,22.01,12.26,26.26,26.89,5.78,65.08,8.68,36.81,12.91,28.16,8.97,36.34,13.32,11.19,3.23,71.93,67.31,78.88,71.94,67.14,74.19,1721,4.45,3653,24.58,33.97,44.7,57.71,1.63,2.26,2.97,3.83,80.98,3.63,7.11,4.63,2.61,2.79,2.44,51.58,7.14,54.68,2,2302,89.99,48.26,4.0,35.84,1974,8.37,0.87,40600,58400,80400,39800,243,312,391,148,391,28.3,19.2,13.3,55,0,6.64,71.5,42.41,70.97,91.18,827.14
817,43877,2.5,13.15,27.93,13.54,14.29,43877,100.0,25363,72.26,0.41,37.19,31.27,11.42,16.56,31659,11997,5995,13.92,19.97,43.81,9.12,9.35,57.82,29.44,19.79,24.03,16.95,9.63,32.55,12.53,11.19,3.06,65.13,63.23,66.58,70.17,55.07,65.81,1613,4.61,3072,8.85,13.93,23.99,38.09,0.62,0.98,1.68,2.67,70.78,3.29,3.89,2.58,2.45,2.81,2.26,40.63,2.34,60.04,2,1167,93.77,35.47,1.29,27.85,1939,7.44,0.59,101400,118800,140800,39400,244,371,452,208,439,26.7,21.5,15.6,44,0,7.0,69.75,56.44,87.57,87.85,353.39
1117,22124,2.42,12.0,21.54,10.13,18.22,22124,100.0,28261,68.27,0.43,50.13,38.56,6.22,26.05,34117,13944,2081,9.48,12.65,26.07,11.35,6.7,49.1,35.86,21.38,22.82,18.7,8.19,23.92,10.28,9.32,2.9,76.39,74.61,82.6,86.89,52.45,58.65,218,1.14,755,1.46,1.46,2.78,2.78,0.05,0.05,0.09,0.09,90.62,0.92,2.3,1.67,2.4,2.52,2.1,75.98,0.81,38.82,3,504,94.77,72.53,2.38,54.17,1955,3.22,0.05,35500,48400,66100,30600,176,239,285,109,335,21.4,14.2,11.8,0,1,3.41,51.09,70.13,88.18,93.45,241.28
356,126272,2.38,12.86,26.03,12.69,15.2,126272,100.0,22936,73.22,0.57,40.81,32.52,7.34,16.6,29368,12564,17812,14.61,11.05,27.61,14.56,7.12,58.54,20.29,23.99,18.18,21.85,12.68,27.86,15.86,14.41,2.94,66.64,63.36,72.56,68.16,66.97,73.89,4029,3.94,1173,18.84,24.38,38.87,41.35,0.18,0.23,0.36,0.38,96.85,0.55,3.22,2.07,2.3,2.47,2.06,63.31,2.05,59.88,2,5240,90.99,58.98,4.83,44.58,1952,6.69,0.23,33300,45500,62000,28700,202,264,336,134,340,25.8,17.9,12.8,79,4,0.93,69.11,53.99,85.31,91.43,591.12
1293,14698,2.68,14.7,27.81,13.51,10.0,14698,100.0,28687,80.6,0.6,37.09,23.22,4.6,15.65,31872,12106,1323,9.25,6.13,19.12,12.76,3.41,65.91,20.03,21.5,19.12,19.9,11.67,28.15,16.02,13.96,3.12,72.8,71.11,82.08,70.61,56.84,66.62,168,1.52,359,12.81,12.81,23.12,25.35,0.31,0.31,0.56,0.62,95.1,0.54,4.86,3.41,2.62,2.79,2.39,59.84,3.81,45.36,3,196,96.55,56.11,2.04,24.49,1968,2.66,0.18,48900,61200,73500,24600,294,368,442,148,438,24.7,21.1,13.8,0,0,2.44,54.65,45.1,75.46,86.1,463.84
210,12743,3.41,16.12,29.5,14.75,10.45,0,0.0,22032,73.44,1.42,27.11,29.37,23.93,12.07,24974,8354,2827,22.58,34.36,50.72,8.98,14.95,52.83,8.25,20.32,15.91,15.63,5.95,30.23,10.5,8.21,3.69,72.43,67.29,75.81,81.02,48.17,58.49,424,3.93,2966,16.62,27.48,36.48,43.66,3.87,6.4,8.49,10.16,47.05,16.08,15.54,12.75,3.31,3.19,3.5,57.06,21.94,52.95,2,103,97.31,59.28,2.91,35.92,1967,6.86,1.07,53400,67500,86500,33100,216,296,369,153,376,30.0,23.2,11.9,0,0,23.28,54.7,47.28,78.97,90.63,587.33
141,53310,2.41,11.92,28.05,12.26,7.87,53310,100.0,33951,85.31,0.56,50.18,16.87,3.35,11.81,41483,17107,3402,6.45,2.73,8.52,35.99,3.79,73.08,19.14,21.33,8.87,34.37,10.56,29.0,16.23,13.57,3.0,76.1,76.78,85.98,77.81,60.33,70.19,540,1.62,5191,15.51,26.08,38.59,51.8,1.51,2.54,3.76,5.04,88.5,1.7,3.25,2.1,2.39,2.74,2.09,53.75,2.76,53.51,2,1983,91.77,46.98,0.35,4.99,1977,1.57,0.18,73500,89800,113500,40000,379,455,555,176,508,24.5,20.7,13.5,0,2,9.74,39.12,33.22,60.14,77.03,316.1
1320,15351,2.45,13.39,28.11,12.4,11.49,15366,100.0,32877,82.64,0.94,39.95,24.31,3.89,17.85,38190,16134,1413,9.28,5.83,18.08,25.47,3.62,65.69,19.93,24.57,11.23,33.68,10.03,25.87,14.45,12.39,2.99,72.42,69.84,84.46,71.03,65.46,70.59,640,5.59,232,13.79,13.79,18.1,22.84,0.21,0.21,0.27,0.35,97.96,0.15,3.02,2.07,2.43,2.59,2.16,67.4,1.82,45.66,3,536,92.13,63.34,2.61,28.54,1966,2.98,0.12,50800,67700,90200,39400,245,328,388,143,422,21.4,16.6,12.0,0,0,1.51,21.98,51.15,74.62,78.91,560.56
1234,10283,2.84,31.97,47.45,36.89,9.94,0,0.0,22092,76.75,0.31,30.95,23.41,5.73,20.44,34561,9761,1739,21.03,11.53,25.19,30.04,7.84,50.67,10.54,35.72,12.84,30.84,6.5,50.51,8.78,7.72,3.0,74.12,70.81,84.5,82.56,70.18,74.92,70,1.13,222,17.12,58.11,66.67,66.67,0.37,1.25,1.44,1.44,94.37,0.6,3.72,2.07,2.3,2.54,2.06,54.96,1.96,52.68,2,302,92.3,49.7,0.66,29.47,1971,5.06,0.2,43700,61000,81400,37700,164,224,293,129,299,29.0,17.9,12.0,0,0,2.16,59.8,35.05,57.62,77.56,460.5
728,23799,2.6,16.82,30.13,16.31,12.54,0,0.0,19030,70.06,0.65,26.9,32.6,16.98,13.88,24202,10188,6584,28.63,14.83,35.08,18.92,9.19,55.44,24.87,22.25,19.33,22.43,11.39,34.57,14.58,13.21,3.19,51.94,43.75,63.55,52.59,66.8,71.17,2224,10.42,132,0.0,0.0,4.55,17.42,0.0,0.0,0.03,0.1,97.86,0.37,7.0,4.6,2.51,2.58,2.44,54.05,5.72,47.91,3,763,92.29,52.71,3.15,34.86,1964,11.82,1.45,32500,44900,61200,28700,147,238,333,186,328,26.4,18.4,13.3,12,0,0.55,72.04,53.4,82.97,89.77,449.67
1260,61921,2.25,16.18,31.84,19.52,18.57,61921,100.0,18631,65.65,0.35,35.07,37.1,7.76,19.29,24264,11901,13026,22.49,8.81,26.4,16.46,7.89,50.6,8.01,23.7,8.74,23.54,13.27,43.93,16.2,14.77,2.79,49.12,41.09,58.62,41.54,64.39,69.44,3604,7.96,4360,15.57,22.09,27.68,32.52,1.1,1.56,1.95,2.29,91.1,0.95,4.5,2.34,2.1,2.2,2.01,49.1,4.17,70.06,2,4621,85.63,46.85,1.38,23.11,1967,11.11,0.2,45100,63000,88100,43000,264,355,436,172,420,30.4,24.1,13.1,94,18,7.04,33.0,41.24,67.69,75.79,2082.86
1577,11671,2.7,13.63,18.7,10.04,13.47,11671,100.0,110550,77.8,3.04,70.94,24.2,2.3,15.45,121549,62376,388,3.34,1.46,4.27,58.51,3.36,56.34,10.0,31.55,2.65,60.54,5.79,21.05,7.02,6.42,2.96,92.18,89.75,98.38,92.79,48.52,46.2,18,0.19,712,18.96,25.98,35.67,38.48,1.16,1.59,2.18,2.35,92.57,1.0,3.63,3.01,2.7,2.71,2.47,95.78,0.19,6.17,4,432,90.91,95.37,1.16,37.96,1971,0.05,0.0,254200,370200,500001,245801,616,1001,1001,385,1001,25.8,21.1,11.7,0,0,6.1,20.2,62.92,83.91,84.21,140.18
586,10828,2.32,10.3,25.66,11.61,16.04,10828,100.0,32332,77.47,0.86,43.09,29.62,4.61,18.68,39415,16521,561,5.18,14.73,30.42,15.79,8.03,62.41,26.96,15.51,17.37,23.79,8.33,31.42,10.43,9.45,2.95,79.6,76.86,92.51,74.83,44.75,68.54,99,1.56,2604,16.67,25.04,32.07,41.78,4.01,6.02,7.71,10.05,62.91,8.73,3.55,2.21,2.32,2.62,2.11,46.91,2.72,69.83,2,210,95.69,41.52,0.0,50.48,1956,1.18,0.76,164800,197000,240400,75600,376,526,620,244,573,22.2,23.6,17.0,0,0,24.05,61.4,65.09,84.68,92.6,47.43
1007,26481,2.81,24.56,40.34,27.54,10.18,0,0.0,22291,78.71,1.11,37.96,25.78,5.56,13.94,30694,10457,3895,16.93,11.45,23.73,27.35,7.02,58.69,17.91,31.61,14.45,27.63,7.1,40.14,9.85,8.61,3.0,75.34,72.65,81.82,79.88,69.22,74.22,448,2.76,305,10.16,11.15,40.98,51.48,0.12,0.13,0.47,0.59,96.74,0.45,3.1,2.01,2.44,2.65,2.19,59.73,1.96,47.81,3,702,93.08,55.06,0.57,25.07,1975,6.27,0.27,46500,63100,83800,37300,186,264,329,143,354,28.8,19.0,13.0,0,0,1.15,68.57,37.98,62.23,88.85,267.64
561,17779,2.62,12.57,24.17,11.38,12.38,17779,100.0,38619,83.34,1.19,57.78,25.44,1.74,18.22,45938,17245,513,2.98,6.65,18.65,23.32,3.04,67.51,21.85,19.73,10.48,31.15,8.98,26.68,12.32,10.75,3.0,78.93,77.52,90.19,77.24,70.71,74.61,149,1.12,282,10.99,15.6,31.91,38.3,0.17,0.25,0.51,0.61,95.46,0.79,3.55,2.59,2.54,2.68,2.16,76.54,1.07,36.36,3,330,95.37,72.46,0.61,20.0,1966,0.52,0.1,75200,89600,109900,34700,371,421,475,104,499,19.5,15.9,11.3,0,0,1.59,73.51,57.56,82.5,92.44,786.35
11,136611,2.44,15.72,32.98,17.52,10.08,136594,100.0,27256,81.99,0.56,36.71,21.79,7.3,13.08,35024,14498,19163,14.9,8.72,21.54,35.4,4.72,65.21,12.56,42.05,9.54,34.05,10.59,40.96,14.49,12.71,2.96,59.32,55.48,68.44,58.32,71.04,78.2,8027,9.34,5205,31.37,43.46,52.93,61.71,1.2,1.66,2.02,2.35,93.75,0.85,3.96,2.39,2.3,2.49,2.14,47.91,3.05,58.01,2,4606,92.4,44.16,4.02,34.0,1970,6.32,0.4,59500,80600,113300,53800,259,353,441,182,440,24.8,22.5,13.8,125,1,3.81,61.34,39.46,66.86,77.42,1169.38
809,16064,2.72,13.66,26.13,13.4,13.47,0,0.0,34159,76.59,0.68,37.07,30.69,5.78,20.07,38408,14962,1027,6.7,4.06,13.5,22.36,6.19,60.15,9.17,25.51,8.4,27.63,7.36,31.52,11.2,9.29,3.08,79.52,78.89,91.34,78.3,63.14,69.19,199,1.62,475,5.68,10.11,14.32,17.05,0.17,0.3,0.42,0.5,94.31,1.16,3.97,2.9,2.6,2.61,2.57,65.68,1.02,37.93,3,3101,65.54,65.34,0.84,27.86,1962,1.05,0.33,123400,153900,195800,72400,406,548,663,257,610,27.7,23.9,14.7,0,0,2.96,66.42,50.1,68.44,84.72,399.23
283,14870,2.67,13.36,23.28,11.77,12.94,14986,100.0,36979,75.94,0.58,55.4,32.67,3.92,23.0,41315,15576,796,5.37,5.23,17.19,20.49,5.36,59.3,24.08,25.27,11.74,29.72,6.38,24.72,9.01,7.76,3.04,82.83,80.82,92.24,81.55,62.26,63.52,202,1.62,474,0.0,2.95,8.23,9.92,0.0,0.09,0.26,0.32,94.54,0.58,3.39,2.64,2.64,2.84,2.01,82.39,0.81,29.15,3,131,97.7,76.8,0.76,38.93,1965,0.89,0.19,65600,84100,104900,39300,232,369,434,202,447,25.5,18.4,11.5,0,0,3.16,73.68,64.07,91.01,96.12,208.02
292,41194,2.68,15.66,30.45,16.59,13.47,41194,100.0,27101,71.23,0.58,36.85,32.81,12.41,17.91,33357,12140,5461,14.0,13.49,31.18,13.13,9.19,56.2,26.86,23.23,19.52,22.2,9.25,35.55,12.04,10.75,3.11,65.98,62.73,70.62,69.97,52.76,64.21,1745,5.37,3145,9.63,15.9,23.82,30.43,0.74,1.21,1.82,2.32,80.72,3.84,5.28,3.59,2.54,2.7,2.39,51.35,3.59,54.28,2,1302,92.19,48.27,6.99,37.63,1939,4.78,0.7,102000,124000,148200,46200,281,431,522,241,521,27.4,22.3,14.1,19,24,7.63,71.89,51.77,81.19,89.83,1700.7
618,20412,2.57,11.19,22.26,10.56,17.04,20412,100.0,45999,74.86,0.8,57.29,32.25,2.44,21.98,53055,21764,1085,5.4,6.32,15.9,24.29,3.19,60.09,8.17,21.65,8.21,30.08,7.62,27.36,10.72,9.26,2.98,79.05,77.17,92.59,79.52,51.73,63.9,147,0.97,5362,14.9,23.42,34.17,37.93,3.91,6.15,8.98,9.96,67.45,4.65,4.03,2.99,2.53,2.64,2.34,66.88,5.26,41.1,3,225,97.24,64.12,0.44,20.44,1957,0.38,0.11,323900,410200,500001,176101,629,770,982,353,838,31.6,23.4,11.3,0,0,26.27,51.44,59.1,79.96,90.48,290.85
819,55900,2.31,10.27,23.58,10.36,13.73,55544,99.36,55333,79.02,0.67,70.39,23.65,3.26,16.09,68790,32489,2561,4.65,1.9,5.27,65.16,2.4,68.21,25.49,38.14,2.82,59.07,9.34,37.46,14.99,12.24,2.84,78.37,77.02,95.63,75.82,61.34,69.06,301,0.88,10097,22.7,31.07,41.37,46.42,4.1,5.61,7.47,8.38,82.47,2.06,2.65,1.66,2.24,2.47,1.95,62.42,2.5,48.74,3,982,96.1,56.74,2.04,18.74,1955,0.67,0.2,359400,457800,500001,140601,619,825,1001,382,851,25.9,21.6,10.9,13,11,18.06,36.22,51.22,69.24,83.07,241.21
130,13086,2.88,16.23,29.02,14.85,11.41,0,0.0,26974,77.97,0.81,39.62,24.43,5.79,14.86,30683,11413,1320,10.71,7.77,20.89,18.81,4.35,64.72,25.9,22.35,15.83,22.66,9.61,27.29,13.14,11.49,3.16,72.8,71.79,87.7,80.1,65.5,68.88,106,1.06,591,13.71,35.36,40.78,45.01,0.62,1.6,1.84,2.03,92.51,1.64,5.38,4.01,2.71,2.77,2.62,60.04,4.16,45.39,3,131,97.2,58.7,1.53,21.37,1972,4.78,0.47,48500,59200,72100,23600,265,348,400,135,411,24.3,20.8,12.5,18,0,4.52,48.16,38.74,65.68,84.94,235.04
324,49998,2.48,11.61,26.48,12.0,13.09,49998,100.0,24898,79.31,0.68,31.97,26.14,4.62,10.03,28424,13297,7570,15.48,11.25,30.7,17.89,8.23,62.11,9.49,24.17,11.81,22.63,13.98,33.22,17.9,16.08,3.14,61.82,58.0,74.4,62.44,73.88,76.96,2369,7.52,18587,14.81,26.29,37.14,51.63,5.5,9.77,13.81,19.19,54.79,8.9,8.32,5.03,2.44,2.71,2.18,54.1,15.46,77.26,2,1980,91.04,48.68,1.62,18.18,1964,3.44,0.62,59800,71800,93500,33700,371,423,496,125,489,28.5,24.2,12.5,10,14,37.18,26.15,43.15,78.04,80.7,1818.82
